Day,Month,Year,Season,Average,Precipitation,New Snow,Snow Depth,Daylight
182,6,2008,2,55.5,0.16,0,0,1285
183,7,2008,2,57.5,0.22,0,0,1281
184,7,2008,2,60.5,0,0,0,1276
185,7,2008,2,67,0,0,0,1271
186,7,2008,2,74.5,0,0,0,1266
187,7,2008,2,70.5,0,0,0,1260
188,7,2008,2,71,0.01,T,0,1255
189,7,2008,2,66,0.3,0,0,1249
190,7,2008,2,61,0.2,0,0,1243
191,7,2008,2,65.5,0.32,0,0,1237
192,7,2008,2,65,0.12,0,0,1231
193,7,2008,2,65,0,0,0,1225
194,7,2008,2,67.5,0,0,0,1218
195,7,2008,2,60,0,0,0,1212
196,7,2008,2,58,0.03,0,0,1206
197,7,2008,2,59.5,0,0,0,1199
198,7,2008,2,65.5,0,0,0,1192
199,7,2008,2,60.5,T,0,0,1186
200,7,2008,2,53.5,T,0,0,1179
201,7,2008,2,55.5,T,0,0,1172
202,7,2008,2,57.5,0.06,0,0,1165
203,7,2008,2,55,T,0,0,1159
204,7,2008,2,52,T,0,0,1152
205,7,2008,2,53,0.01,0,0,1145
206,7,2008,2,57.5,0,0,0,1138
207,7,2008,2,62,T,0,0,1131
208,7,2008,2,62,T,0,0,1124
209,7,2008,2,55,0.2,0,0,1117
210,7,2008,2,60.5,1.14,0,0,1110
211,7,2008,2,57,0.77,0,0,1103
212,7,2008,2,54.5,0.14,0,0,1097
213,7,2008,2,50,0.6,0,0,1090
214,8,2008,2,55,0.07,0,0,1083
215,8,2008,2,54,0.15,0,0,1076
216,8,2008,2,49,0,0,0,1069
217,8,2008,2,50.5,0.23,0,0,1062
218,8,2008,2,51.5,0.12,0,0,1055
219,8,2008,2,51,0.06,0,0,1048
220,8,2008,2,51,0.38,0,0,1041
221,8,2008,2,51.5,0.25,0,0,1034
222,8,2008,2,49.5,0.09,0,0,1027
223,8,2008,2,51,0.3,0,0,1020
224,8,2008,2,54,0,0,0,1013
225,8,2008,2,57,0,0,0,1006
226,8,2008,2,64,T,0,0,999
227,8,2008,2,64.5,0.29,T,0,993
228,8,2008,2,62.5,0.37,0,0,986
229,8,2008,2,61,T,0,0,979
230,8,2008,2,57,0.35,0,0,972
231,8,2008,2,59,0,0,0,965
232,8,2008,2,57,0,0,0,958
233,8,2008,2,55,0,0,0,951
234,8,2008,2,55.5,0,0,0,945
235,8,2008,2,59,0,0,0,938
236,8,2008,2,57.5,0,0,0,931
237,8,2008,2,56,0,0,0,924
238,8,2008,2,52,0,0,0,917
239,8,2008,2,51.5,0,0,0,911
240,8,2008,2,54.5,0,0,0,904
241,8,2008,2,56,0,0,0,897
242,8,2008,2,51.5,0,0,0,890
243,8,2008,2,52.5,0,0,0,884
244,8,2008,2,53,0,0,0,877
245,9,2008,2,55,0,0,0,870
246,9,2008,2,54.5,0,0,0,863
247,9,2008,2,54,0,0,0,857
248,9,2008,2,55.5,0,0,0,850
249,9,2008,2,56,0.02,0,0,843
250,9,2008,2,55,0,0,0,837
251,9,2008,2,58.5,T,0,0,830
252,9,2008,3,50.5,T,0,0,823
253,9,2008,3,51,T,0,0,817
254,9,2008,3,53,0.01,0,0,810
255,9,2008,3,51,0.13,0,0,803
256,9,2008,3,50,0.28,0,0,797
257,9,2008,3,50.5,0.01,0,0,790
258,9,2008,3,51,0.01,0,0,783
259,9,2008,3,45.5,0,0,0,777
260,9,2008,3,46.5,T,0,0,770
261,9,2008,3,44,0.06,0,0,763
262,9,2008,3,48.5,0,0,0,757
263,9,2008,3,48,T,0,0,750
264,9,2008,3,42.5,T,0,0,744
265,9,2008,3,40,T,0,0,737
266,9,2008,3,40.5,0.01,0,0,730
267,9,2008,3,39.5,0,0,0,724
268,9,2008,3,42,0,0,0,717
269,9,2008,3,47.5,0,0,0,710
270,9,2008,3,39,0,0,0,704
271,9,2008,3,35,0.09,1.4,0,697
272,9,2008,3,32.5,T,T,1,691
273,9,2008,3,31,0,0,0,684
274,9,2008,3,31.5,0.02,0.4,T,677
275,10,2008,3,27.5,T,T,T,671
276,10,2008,3,31,0.06,0.8,T,664
277,10,2008,3,28,0.07,1.2,2,657
278,10,2008,3,23.5,T,T,2,651
279,10,2008,3,25.5,T,0.1,1,644
280,10,2008,3,29.5,T,T,1,637
281,10,2008,3,27.5,0.01,0.2,1,631
282,10,2008,3,25,0.03,0.6,2,624
283,10,2008,3,23.5,T,T,2,617
284,10,2008,3,40.5,0.02,0,2,611
285,10,2008,3,36,0,0,T,604
286,10,2008,3,25.5,0.22,3.8,T,597
287,10,2008,3,15,0.01,0.5,4,591
288,10,2008,3,8.5,0.03,0.3,4,584
289,10,2008,3,17,T,T,4,577
290,10,2008,3,9.5,0,0,3,571
291,10,2008,3,7.5,0,0,3,564
292,10,2008,3,15.5,0,0,3,557
293,10,2008,3,9.5,0,0,3,550
294,10,2008,3,8,T,T,3,544
295,10,2008,3,16.5,T,0.3,3,537
296,10,2008,3,12.5,0.25,3.8,3,530
297,10,2008,3,5.5,T,T,6,523
298,10,2008,3,2.5,0.03,0.3,6,517
299,10,2008,3,1,0.01,0.1,6,510
300,10,2008,3,1.5,T,T,6,503
301,10,2008,3,-3,0.02,0.2,6,496
302,10,2008,3,-3,T,T,6,490
303,10,2008,3,-1.5,0,0,6,483
304,10,2008,3,2,0,0,6,476
305,10,2008,3,-0.5,0,0,6,470
306,11,2008,3,-4,0,0,6,463
307,11,2008,3,1,T,T,6,456
308,11,2008,3,7,0.16,2.6,6,449
309,11,2008,3,6,0.01,0.3,9,443
310,11,2008,3,-1.5,0,0,9,436
311,11,2008,3,-1.5,0,0,8,429
312,11,2008,3,-8,T,0.1,8,423
313,11,2008,3,-5,T,T,8,416
314,11,2008,0,-7,0,0,8,409
315,11,2008,0,5.5,0,0,8,403
316,11,2008,0,8,0,0,8,396
317,11,2008,0,8.5,T,0.1,8,389
318,11,2008,0,3,T,T,8,383
319,11,2008,0,-4,0,0,8,376
320,11,2008,0,6,0.01,0.4,8,370
321,11,2008,0,-2.5,0,0,8,363
322,11,2008,0,9.5,0.01,0.5,8,357
323,11,2008,0,-2.5,T,0.3,8,351
324,11,2008,0,-16.5,T,T,8,344
325,11,2008,0,-17,0.01,0.5,9,338
326,11,2008,0,-16,T,T,9,332
327,11,2008,0,-14.5,0,0,9,326
328,11,2008,0,-8.5,T,T,9,320
329,11,2008,0,3,0,0,9,314
330,11,2008,0,3.5,T,T,9,308
331,11,2008,0,-3.5,0.01,0.3,9,302
332,11,2008,0,-4.5,T,T,9,297
333,11,2008,0,5,0,0,9,291
334,11,2008,0,2.5,T,0.1,9,286
335,11,2008,0,5,0.07,1.3,9,281
336,12,2008,0,-11.5,T,0.2,10,275
337,12,2008,0,-19.5,0,0,10,270
338,12,2008,0,3,T,0.1,10,266
339,12,2008,0,12.5,0.02,0.4,10,261
340,12,2008,0,9.5,T,T,10,257
341,12,2008,0,14.5,0.21,2.8,10,252
342,12,2008,0,-5.5,0.03,0.5,13,248
343,12,2008,0,-11.5,0,0,13,245
344,12,2008,0,3,0,0,13,241
345,12,2008,0,3.5,T,0.2,13,238
346,12,2008,0,-4.5,T,0.2,12,235
347,12,2008,0,-9.5,T,0.3,12,232
348,12,2008,0,-6.5,0.01,0.5,13,229
349,12,2008,0,-6,0,0,13,229
350,12,2008,0,4.5,0.12,2.5,13,225
351,12,2008,0,2,T,T,14,224
352,12,2008,0,-10,0,0,14,223
353,12,2008,0,-3.5,0,0,14,222
354,12,2008,0,1.5,0,0,14,221
355,12,2008,0,1,0,0,14,221
356,12,2008,0,-13.5,0,0,14,221
357,12,2008,0,-3,T,T,14,221
358,12,2008,0,-6.5,0.02,0.9,14,222
359,12,2008,0,1,0.07,3.1,15,223
360,12,2008,0,2,T,0.1,17,224
361,12,2008,0,-8,0.02,0.4,16,225
362,12,2008,0,-30,T,T,16,227
363,12,2008,0,-35,0,0,16,229
364,12,2008,0,-36,0,0,16,231
365,12,2008,0,-38.5,0,0,15,234
366,12,2008,0,-41,0,0,15,237
1,1,2009,0,-32.5,T,0.2,14,241
2,1,2009,0,-35.5,T,0.1,14,245
3,1,2009,0,-43,0,0,14,248
4,1,2009,0,-43,0,0,14,252
5,1,2009,0,-42.5,0,0,14,261
6,1,2009,0,-44,0,0,14,266
7,1,2009,0,-41.5,0,0,14,271
8,1,2009,0,-42.5,0,0,14,275
9,1,2009,0,-42.5,0,0,14,281
10,1,2009,0,-41.5,0,0,14,286
11,1,2009,0,-39,T,T,14,291
12,1,2009,0,-17.5,0.02,0.4,14,297
13,1,2009,0,-3,0,0,14,303
14,1,2009,0,26.5,0,0,14,308
15,1,2009,0,32.5,0,0,14,314
16,1,2009,0,39.5,0,0,14,320
17,1,2009,0,30,0,0,14,326
18,1,2009,0,18.5,0.1,1,14,332
19,1,2009,0,23,0.17,2.2,15,339
20,1,2009,0,10,0.03,0.4,17,345
21,1,2009,0,-4.5,0,0,17,351
22,1,2009,0,-3.5,0,0,17,358
23,1,2009,0,-3,0,0,16,364
24,1,2009,0,0,0,0,16,371
25,1,2009,0,0.5,T,T,16,377
26,1,2009,0,6,0.05,1,16,384
27,1,2009,0,-6.5,0.01,0.3,17,390
28,1,2009,0,-25,0,0,17,397
29,1,2009,0,-15,0.1,2.6,17,404
30,1,2009,0,-12.5,0.03,0.7,19,410
31,1,2009,0,-19,0.01,0.3,19,417
32,2,2009,0,-28,T,T,19,424
33,2,2009,0,-29,0.01,0.3,19,431
34,2,2009,0,-33,0.04,0.5,19,437
35,2,2009,0,-25.5,T,0.1,19,444
36,2,2009,0,-7.5,T,T,19,451
37,2,2009,0,2.5,0.02,0.2,19,458
38,2,2009,0,-9,T,T,19,465
39,2,2009,0,-9.5,0.02,0.4,19,471
40,2,2009,0,-7,0.03,0.4,19,478
41,2,2009,0,-19.5,T,T,19,485
42,2,2009,0,-7,0,0,19,492
43,2,2009,0,1,T,T,19,499
44,2,2009,0,4,0,0,19,506
45,2,2009,0,11.5,0.11,1.8,19,512
46,2,2009,0,4,0,0,21,519
47,2,2009,0,9.5,0,0,20,526
48,2,2009,0,-5,0.03,0.5,20,533
49,2,2009,0,-7,T,T,20,540
50,2,2009,0,25.5,0.09,1.7,20,546
51,2,2009,0,22,0.02,0.7,21,553
52,2,2009,0,0.5,0,0,21,560
53,2,2009,0,4,0,0,21,567
54,2,2009,0,8,0,0,21,574
55,2,2009,0,4,T,T,20,580
56,2,2009,0,14.5,T,0.3,20,587
57,2,2009,0,17,0.03,0.7,20,594
58,2,2009,0,3,T,T,20,601
59,2,2009,0,14.5,0.19,6.5,22,608
60,3,2009,0,-4.5,0.01,0.2,26,614
61,3,2009,0,-7.5,T,T,26,621
62,3,2009,0,-5.5,0.01,0.3,23,628
63,3,2009,0,8.5,0.05,0.6,23,635
64,3,2009,0,21.5,0.69,9,24,641
65,3,2009,0,18.5,0.06,1.1,30,648
66,3,2009,0,-1.5,0.01,0.2,30,655
67,3,2009,0,1,0,0,30,662
68,3,2009,0,8,0.02,0.3,29,668
69,3,2009,0,9,0,0,27,675
70,3,2009,0,17,0.01,0.2,27,682
71,3,2009,0,14,0,0,27,689
72,3,2009,0,6,0,0,26,695
73,3,2009,0,-10.5,0,0,26,702
74,3,2009,0,-14.5,0,0,26,709
75,3,2009,1,-7.5,0,0,26,716
76,3,2009,1,-8.5,0,0,26,722
77,3,2009,1,-8,0,0,26,729
78,3,2009,1,-5,0,0,25,736
79,3,2009,1,0.5,0,0,25,742
80,3,2009,1,-0.5,T,0.1,25,749
81,3,2009,1,10,0,0,25,756
82,3,2009,1,9.5,0,0,25,763
83,3,2009,1,8.5,0,0,25,769
84,3,2009,1,20,0,0,24,776
85,3,2009,1,18.5,T,T,24,783
86,3,2009,1,17.5,0.11,1.9,24,790
87,3,2009,1,9.5,0.09,1.1,24,796
88,3,2009,1,19,0,0,26,803
89,3,2009,1,16.5,0.02,0.3,26,810
90,3,2009,1,14,0.01,0.2,26,817
91,4,2009,1,10,T,T,26,823
92,4,2009,1,4,0,0,26,830
93,4,2009,1,11.5,0,0,26,837
94,4,2009,1,10,0,0,25,844
95,4,2009,1,12,0,0,25,851
96,4,2009,1,19.5,0,0,25,857
97,4,2009,1,22,0,0,25,864
98,4,2009,1,22,0,0,24,871
99,4,2009,1,28,T,T,24,878
100,4,2009,1,27.5,0,0,24,885
101,4,2009,1,36,0,0,23,891
102,4,2009,1,34,0,0,23,898
103,4,2009,1,33.5,0,0,21,905
104,4,2009,1,30,0,0,21,912
105,4,2009,1,33.5,T,T,19,919
106,4,2009,1,35.5,0,0,18,926
107,4,2009,1,32,0,0,17,933
108,4,2009,1,33,0,0,16,940
109,4,2009,1,35,0,0,15,946
110,4,2009,1,34.5,0,0,14,953
111,4,2009,1,34,0,0,13,960
112,4,2009,1,34.5,0,0,12,967
113,4,2009,1,38.5,0.09,0,11,974
114,4,2009,1,37,T,T,10,981
115,4,2009,1,38.5,T,T,9,989
116,4,2009,1,46,0,0,9,995
117,4,2009,1,46.5,0,0,6,1002
118,4,2009,1,47.5,0,0,4,1009
119,4,2009,1,54,0,0,1,1016
120,4,2009,1,55.5,0,0,T,1023
121,5,2009,1,56.5,0,0,0,1030
122,5,2009,1,58,0,0,0,1037
123,5,2009,1,55.5,0,0,0,1044
124,5,2009,1,49,0,0,0,1051
125,5,2009,1,43,0,0,0,1058
126,5,2009,1,40,T,0,0,1065
127,5,2009,1,44,0,0,0,1072
128,5,2009,1,47,0,0,0,1079
129,5,2009,1,42.5,0,0,0,1086
130,5,2009,1,42.5,T,0,0,1093
131,5,2009,1,42,0.05,0,0,1100
132,5,2009,1,42,0,0,0,1107
133,5,2009,1,47.5,0,0,0,1114
134,5,2009,1,46,0,0,0,1121
135,5,2009,1,42.5,0,0,0,1128
136,5,2009,2,48,0,0,0,1135
137,5,2009,2,50.5,0,0,0,1142
138,5,2009,2,52.5,0,0,0,1149
139,5,2009,2,54,0,0,0,1156
140,5,2009,2,57.5,0,0,0,1163
141,5,2009,2,63,0,0,0,1170
142,5,2009,2,61,0,0,0,1176
143,5,2009,2,59.5,T,0,0,1183
144,5,2009,2,63.5,0,0,0,1190
145,5,2009,2,64.5,0,0,0,1197
146,5,2009,2,65,0,0,0,1203
147,5,2009,2,56.5,T,0,0,1210
148,5,2009,2,51.5,T,0,0,1216
149,5,2009,2,49.5,T,0,0,1223
150,5,2009,2,51.5,T,0,0,1229
151,5,2009,2,51.5,0,0,0,1235
152,6,2009,2,60,0,0,0,1241
153,6,2009,2,62,0,0,0,1247
154,6,2009,2,65,0,0,0,1253
155,6,2009,2,68,0,0,0,1258
156,6,2009,2,65,0.15,0,0,1264
157,6,2009,2,56.5,T,0,0,1269
158,6,2009,2,54.5,T,0,0,1274
159,6,2009,2,62,0,0,0,1279
160,6,2009,2,63,0,0,0,1284
161,6,2009,2,61,0,0,0,1288
162,6,2009,2,64,0,0,0,1292
163,6,2009,2,66,0.02,0,0,1296
164,6,2009,2,60.5,T,0,0,1299
165,6,2009,2,64.5,0,0,0,1302
166,6,2009,2,64,0,0,0,1304
167,6,2009,2,64,0,0,0,1306
168,6,2009,2,66.5,T,0,0,1308
169,6,2009,2,60.5,T,0,0,1309
170,6,2009,2,57,0.17,0,0,1310
171,6,2009,2,61,0.06,0,0,1310
172,6,2009,2,60,0.21,0,0,1309
173,6,2009,2,60,T,0,0,1308
174,6,2009,2,56,0.35,0,0,1307
175,6,2009,2,48,0.38,0,0,1305
176,6,2009,2,53.5,0,0,0,1302
177,6,2009,2,55,0,0,0,1300
178,6,2009,2,55,0.01,0,0,1297
179,6,2009,2,56,0.2,0,0,1293
180,6,2009,2,58.5,0,0,0,1289
181,6,2009,2,60.5,0,0,0,1285
182,7,2009,2,64.5,0,0,0,1281
183,7,2009,2,67,0,0,0,1276
184,7,2009,2,69.5,0,0,0,1271
185,7,2009,2,68,0,0,0,1266
186,7,2009,2,67.5,0,0,0,1260
187,7,2009,2,69.5,0,0,0,1255
188,7,2009,2,71,0,0,0,1249
189,7,2009,2,75.5,T,0,0,1243
190,7,2009,2,65,T,0,0,1237
191,7,2009,2,64.5,0,0,0,1231
192,7,2009,2,65.5,0,0,0,1225
193,7,2009,2,68.5,0,0,0,1218
194,7,2009,2,71.5,0,0,0,1212
195,7,2009,2,70,0,0,0,1206
196,7,2009,2,62,0.04,0,0,1199
197,7,2009,2,59,0,0,0,1192
198,7,2009,2,63,0,0,0,1186
199,7,2009,2,66,0,0,0,1179
200,7,2009,2,67,0,0,0,1172
201,7,2009,2,63,0,0,0,1165
202,7,2009,2,65,0,0,0,1159
203,7,2009,2,66,0,0,0,1152
204,7,2009,2,62,0,0,0,1145
205,7,2009,2,59,0,0,0,1138
206,7,2009,2,59.5,0,0,0,1131
207,7,2009,2,67.5,0,0,0,1124
208,7,2009,2,69.5,0,0,0,1117
209,7,2009,2,68.5,0,0,0,1110
210,7,2009,2,71,0,0,0,1103
211,7,2009,2,69,0,0,0,1097
212,7,2009,2,66,0.02,0,0,1090
213,8,2009,2,56,0,0,0,1083
214,8,2009,2,56.5,0,0,0,1076
215,8,2009,2,65,0,0,0,1069
216,8,2009,2,68,0,0,0,1062
217,8,2009,2,63.5,0.01,0,0,1055
218,8,2009,2,58.5,0.58,0,0,1048
219,8,2009,2,64,0.01,0,0,1041
220,8,2009,2,61,T,0,0,1034
221,8,2009,2,56.5,0.14,0,0,1027
222,8,2009,2,50.5,T,0,0,1020
223,8,2009,2,49,0,0,0,1013
224,8,2009,2,49.5,0,0,0,1006
225,8,2009,2,53.5,0.15,0,0,999
226,8,2009,2,58.5,0.01,0,0,993
227,8,2009,2,51,0.34,0,0,986
228,8,2009,2,54,0.25,0,0,979
229,8,2009,2,56,0,0,0,972
230,8,2009,2,51,0.05,0,0,965
231,8,2009,2,47.5,0.02,0,0,958
232,8,2009,2,47.5,0,0,0,951
233,8,2009,2,52,0,0,0,945
234,8,2009,2,50.5,T,0,0,938
235,8,2009,2,52,0.07,0,0,931
236,8,2009,2,48.5,0.02,0,0,924
237,8,2009,2,50,0.13,0,0,917
238,8,2009,2,52,0.02,0,0,911
239,8,2009,2,58,0.01,0,0,904
240,8,2009,2,54.5,0.06,0,0,897
241,8,2009,2,53,T,0,0,890
242,8,2009,2,47.5,0.57,0,0,884
243,8,2009,2,53,0.28,0,0,877
244,9,2009,2,55,0.03,0,0,870
245,9,2009,2,57,0,0,0,863
246,9,2009,2,59,0,0,0,857
247,9,2009,2,59.5,0,0,0,850
248,9,2009,2,57.5,0,0,0,843
249,9,2009,2,57,0,0,0,837
250,9,2009,2,55,0,0,0,830
251,9,2009,3,55.5,0,0,0,823
252,9,2009,3,59.5,0,0,0,817
253,9,2009,3,55.5,0.01,0,0,810
254,9,2009,3,56,T,0,0,803
255,9,2009,3,54.5,T,0,0,797
256,9,2009,3,57,0.17,0,0,790
257,9,2009,3,54,T,0,0,783
258,9,2009,3,52.5,0,0,0,777
259,9,2009,3,54.5,T,0,0,770
260,9,2009,3,54,0,0,0,763
261,9,2009,3,52,0.08,0,0,757
262,9,2009,3,44.5,T,0,0,750
263,9,2009,3,43,0,0,0,744
264,9,2009,3,47.5,T,T,0,737
265,9,2009,3,38,0.07,T,0,730
266,9,2009,3,35.5,T,T,0,724
267,9,2009,3,35,0,0,0,717
268,9,2009,3,38.5,0.14,T,0,710
269,9,2009,3,34.5,0.03,0.2,0,704
270,9,2009,3,32.5,T,T,0,697
271,9,2009,3,32,T,T,0,691
272,9,2009,3,32,0,0,0,684
273,9,2009,3,37,0,0,0,677
274,10,2009,3,33,T,T,0,671
275,10,2009,3,36.5,T,T,0,664
276,10,2009,3,38.5,0,0,0,657
277,10,2009,3,36.5,T,0,0,651
278,10,2009,3,40,T,T,0,644
279,10,2009,3,38.5,0.02,0,0,637
280,10,2009,3,40.5,0,0,0,631
281,10,2009,3,43.5,0.05,0,0,624
282,10,2009,3,43,0,0,0,617
283,10,2009,3,42.5,0,0,0,611
284,10,2009,3,45,0,0,0,604
285,10,2009,3,39.5,0,0,0,597
286,10,2009,3,36.5,0,0,0,591
287,10,2009,3,34,0,0,0,584
288,10,2009,3,27,0,0,0,577
289,10,2009,3,24.5,0,0,0,571
290,10,2009,3,25.5,0,0,0,564
291,10,2009,3,25,0,0,0,557
292,10,2009,3,19,0,0,0,550
293,10,2009,3,23,T,T,T,544
294,10,2009,3,27,0,0,T,537
295,10,2009,3,32.5,0,0,0,530
296,10,2009,3,33.5,0,0,0,523
297,10,2009,3,29.5,0,0,0,517
298,10,2009,3,23,0,0,0,510
299,10,2009,3,21.5,0.22,2.3,0,503
300,10,2009,3,25.5,0.17,2.3,2,496
301,10,2009,3,21,0.04,0.7,5,490
302,10,2009,3,20,T,T,5,483
303,10,2009,3,18,0,0,5,476
304,10,2009,3,9,0,0,5,470
305,11,2009,3,4.5,0,0,5,463
306,11,2009,3,2,0,0,4,456
307,11,2009,3,4.5,0,0,4,449
308,11,2009,3,13,0,0,4,443
309,11,2009,3,18.5,0,0,4,436
310,11,2009,3,14,T,0.2,4,429
311,11,2009,3,5.5,0,0,4,423
312,11,2009,3,-5,0,0,4,416
313,11,2009,0,-2.5,T,T,4,409
314,11,2009,0,2,0.05,1.6,7,403
315,11,2009,0,11,0.07,1.1,6,396
316,11,2009,0,14,0.08,1.6,7,389
317,11,2009,0,1.5,0.03,0.5,8,383
318,11,2009,0,-10,T,0.1,8,376
319,11,2009,0,-10,0.02,0.3,8,370
320,11,2009,0,-18,T,T,8,363
321,11,2009,0,-18.5,0.02,0.2,7,357
322,11,2009,0,-12,T,T,7,351
323,11,2009,0,-16,0.03,0.4,7,344
324,11,2009,0,-22.5,0,0,7,338
325,11,2009,0,-29.5,0,0,7,332
326,11,2009,0,-19.5,0,0,7,326
327,11,2009,0,-0.5,0,0,7,320
328,11,2009,0,0.5,0,0,7,314
329,11,2009,0,-3.5,0,0,7,308
330,11,2009,0,2.5,0,0,7,302
331,11,2009,0,21,0,0,7,297
332,11,2009,0,5.5,0,0,7,291
333,11,2009,0,-0.5,0.01,1.4,7,286
334,11,2009,0,11,T,T,8,281
335,12,2009,0,23,0,0,8,275
336,12,2009,0,17,0,0,7,270
337,12,2009,0,10.5,T,T,7,266
338,12,2009,0,-2,0,0,7,261
339,12,2009,0,8.5,0,0,7,257
340,12,2009,0,20.5,T,0,7,252
341,12,2009,0,9,0,0,7,248
342,12,2009,0,-1.5,0,0,7,245
343,12,2009,0,-6,0,0,7,241
344,12,2009,0,-8.5,0,0,7,238
345,12,2009,0,-11,0,0,7,235
346,12,2009,0,-6.5,T,T,7,232
347,12,2009,0,-9,T,T,7,229
348,12,2009,0,-8.5,0.01,1.5,7,229
349,12,2009,0,-7.5,0.01,0.2,8,225
350,12,2009,0,-8,0.08,0.8,8,224
351,12,2009,0,-11,0.05,0.9,9,223
352,12,2009,0,-22.5,0.09,2.3,11,222
353,12,2009,0,-29,0,0,12,221
354,12,2009,0,-17.5,0,0,12,221
355,12,2009,0,-4.5,0,0,12,221
356,12,2009,0,7,T,T,11,221
357,12,2009,0,9.5,T,T,10,222
358,12,2009,0,5,0,0,10,223
359,12,2009,0,5,0.08,0.7,10,224
360,12,2009,0,9.5,0.04,0.4,11,225
361,12,2009,0,2,0,0,11,227
362,12,2009,0,-11,0,0,11,229
363,12,2009,0,-16,0,0,10,231
364,12,2009,0,-15.5,T,T,10,234
365,12,2009,0,-19,T,T,10,237
1,1,2010,0,-23,T,T,10,241
2,1,2010,0,-31,T,T,10,245
3,1,2010,0,-29,0,0,10,248
4,1,2010,0,-17,0,0,10,252
5,1,2010,0,-3,0,0,10,261
6,1,2010,0,6.5,0,0,10,266
7,1,2010,0,3,T,T,10,271
8,1,2010,0,-6.5,T,T,10,275
9,1,2010,0,-11,0,0,10,281
10,1,2010,0,-21,0,0,10,286
11,1,2010,0,-30.5,0,0,10,291
12,1,2010,0,-34,0,0,10,297
13,1,2010,0,-22.5,0,0,10,303
14,1,2010,0,-21,T,T,10,308
15,1,2010,0,-26,T,T,10,314
16,1,2010,0,-17.5,T,T,10,320
17,1,2010,0,-10,T,T,10,326
18,1,2010,0,-15.5,T,0.1,10,332
19,1,2010,0,-20,0,0,10,339
20,1,2010,0,-20.5,0,0,10,345
21,1,2010,0,-16,0.01,0.1,10,351
22,1,2010,0,-7.5,0.02,0.8,10,358
23,1,2010,0,-16,0,0,11,364
24,1,2010,0,-10,0,0,11,371
25,1,2010,0,-10,0,0,11,377
26,1,2010,0,-14.5,T,T,10,384
27,1,2010,0,-4,0,0,10,390
28,1,2010,0,2,0,0,10,397
29,1,2010,0,6,0,0,10,404
30,1,2010,0,0.5,0,0,10,410
31,1,2010,0,-6.5,T,T,10,417
32,2,2010,0,-3,T,T,10,424
33,2,2010,0,-14.5,T,T,10,431
34,2,2010,0,-16.5,T,T,10,437
35,2,2010,0,-24.5,0,0,10,444
36,2,2010,0,-15.5,0,0,10,451
37,2,2010,0,7,T,T,10,458
38,2,2010,0,-7.5,T,T,10,465
39,2,2010,0,-9,0.03,0.3,10,471
40,2,2010,0,-3,0,0,10,478
41,2,2010,0,10,0,0,10,485
42,2,2010,0,7,0,0,10,492
43,2,2010,0,8.5,0,0,10,499
44,2,2010,0,3.5,0,0,10,506
45,2,2010,0,4.5,0,0,10,512
46,2,2010,0,18,0,0,10,519
47,2,2010,0,8.5,0,0,10,526
48,2,2010,0,16,0,0,10,533
49,2,2010,0,24,0,0,10,540
50,2,2010,0,24.5,0,0,10,546
51,2,2010,0,21,0,0,10,553
52,2,2010,0,18.5,0,0,10,560
53,2,2010,0,11.5,0.02,0.6,10,567
54,2,2010,0,15,T,T,11,574
55,2,2010,0,10.5,T,T,11,580
56,2,2010,0,-3.5,0.1,1.6,11,587
57,2,2010,0,-12,T,T,13,594
58,2,2010,0,-16,T,T,13,601
59,2,2010,0,-3,T,T,13,608
60,3,2010,0,-3,0,0,13,614
61,3,2010,0,5.5,0,0,12,621
62,3,2010,0,18,0,0,12,628
63,3,2010,0,14.5,0,0,12,635
64,3,2010,0,16.5,0,0,12,641
65,3,2010,0,18,0.02,0.1,12,648
66,3,2010,0,-6,T,0.1,12,655
67,3,2010,0,0,0,0,12,662
68,3,2010,0,12,T,T,12,668
69,3,2010,0,-7,T,T,12,675
70,3,2010,0,-6.5,0.02,0.3,12,682
71,3,2010,0,-6.5,0.02,0.3,12,689
72,3,2010,0,-5.5,0,0,12,695
73,3,2010,0,-0.5,T,T,12,702
74,3,2010,0,6.5,0.03,0.8,12,709
75,3,2010,1,8,0,0,13,716
76,3,2010,1,9.5,0,0,13,722
77,3,2010,1,13,0,0,13,729
78,3,2010,1,19,0,0,12,736
79,3,2010,1,19,0,0,12,742
80,3,2010,1,12.5,0,0,12,749
81,3,2010,1,12,0,0,12,756
82,3,2010,1,7,0,0,12,763
83,3,2010,1,19.5,0,0,12,769
84,3,2010,1,15,0,0,12,776
85,3,2010,1,12,0,0,12,783
86,3,2010,1,20,0,0,12,790
87,3,2010,1,34.5,0,0,12,796
88,3,2010,1,27.5,0,0,12,803
89,3,2010,1,23.5,0,0,10,810
90,3,2010,1,26.5,0,0,10,817
91,4,2010,1,32.5,0,0,10,823
92,4,2010,1,34.5,0,0,9,830
93,4,2010,1,33,0,0,8,837
94,4,2010,1,35.5,0,0,7,844
95,4,2010,1,36.5,0,0,6,851
96,4,2010,1,35.5,0,0,5,857
97,4,2010,1,30,T,T,5,864
98,4,2010,1,26.5,T,T,5,871
99,4,2010,1,20.5,0,0,5,878
100,4,2010,1,31.5,0,0,5,885
101,4,2010,1,38.5,0,0,4,891
102,4,2010,1,39.5,0,0,2,898
103,4,2010,1,37,0.01,T,2,905
104,4,2010,1,32.5,0,0,2,912
105,4,2010,1,36,T,T,1,919
106,4,2010,1,37.5,0,0,T,926
